T,O,H,L,C,V,BV
2018-02-19,10380.00000009,11238.23760818,10303.45443897,11140.0,3690.96816973,40281976.71139176
2018-02-20,11159.999,11768.459711,11071.00000001,11182.0,4425.51399207,50619734.45404758
2018-02-21,11182.10000001,11285.0,10199.1,10444.0,6068.42113581,65166240.22181045
2018-02-22,10444.0,10997.0,9709.18000001,9874.89999999,6395.37776254,64892649.64096293
2018-02-23,9800.00000009,10435.0,9601.00000001,10140.0,4341.1668575,43367585.94607505
2018-02-24,10132.0,10515.99999999,9352.0,9699.5,4037.02632001,39736994.30749507
2018-02-25,9699.5,9878.6,9261.9962367,9608.0,2251.46064219,21476862.76232663
2018-02-26,9536.72008278,10450.02,9345.0,10300.0,3780.23119147,37908053.54798632
2018-02-27,10300.0,10874.0,10130.07,10605.0625,3708.36974522,39238470.95225692
2018-02-28,10600.5,11111.00000001,10267.80110243,10293.909319,3577.16465821,38043462.15988281
2018-03-01,10300.0,11090.0,10239.22259061,10933.0,3406.6645803,36612323.5773077
2018-03-02,10942.0,11180.0,10771.0,11050.0,2950.73051208,32442503.32706545
2018-03-03,11086.99999801,11581.43999993,11055.99999998,11471.55,2246.08226854,25516556.05551542
2018-03-04,11475.408,11522.0,11051.00000001,11520.0,1678.13424698,18905545.49614038
2018-03-05,11522.0,11714.05498,11385.0,11485.0,1933.70283478,22334205.60287553
2018-03-06,11485.0,11486.85237433,10550.0,10731.0,3715.6853315,40871834.76846481
2018-03-07,10731.0,10910.5,9405.0,9880.0,7173.42210054,72328138.40340193
2018-03-08,9886.99999998,10100.0,9100.0,9241.06153789,4677.63785225,44622077.35076207
2018-03-09,9241.06153789,9397.97,8349.0,9240.0,8001.7710357,70721492.49469346
2018-03-10,9245.0,9532.0,8694.0,8750.5,4409.59490024,40530786.25520838
2018-03-11,8750.5,9710.0,8454.2384578,9554.999999,4793.67844648,43754011.71253093
2018-03-12,9554.999999,9938.00000001,8800.5,9100.0,5194.05393257,48658425.09441103
2018-03-13,9150.38699996,9448.00000001,8844.432,9135.05000002,3652.7101106,33250044.44536665
2018-03-14,9135.05000002,9332.0,7930.0,8177.64017685,5988.33123615,50968818.62464208
2018-03-15,8177.64017685,8410.59499999,7666.0,8292.86172782,6139.80532542,49471523.36312343
2018-03-16,8220.46602816,8600.0,7913.0,8275.00000012,4522.39158411,37543353.06567113
2018-03-17,8275.00000012,8364.153,7716.98000001,7857.0,3322.29318727,26631862.80735439
2018-03-18,7856.69999999,8299.0,7330.0,8200.0,7309.12678487,56337121.42474544
2018-03-19,8199.99999999,8750.0,8087.0,8601.0,5624.31384623,47229693.03493958
2018-03-20,8601.0,9030.0,8300.1,8903.0,4754.73559516,41315667.45887381
2018-03-21,8890.0,9180.0,8722.0,8894.99999989,3879.95101872,34735929.25335038
2018-03-22,8894.99999989,9099.99999999,8470.23,8725.0,4099.49694223,35614986.16285749
2018-03-23,8725.0,8900.0,8300.55787285,8900.0,2935.20143184,25018570.07289737
2018-03-24,8900.0,8999.0,8506.0,8514.47,2920.0418208,25722401.19502846
2018-03-25,8537.53901,8675.134,8375.1,8465.0,2257.09682554,19218404.99382078
2018-03-26,8464.0,8510.61299999,7850.0,8155.432117,3655.81004636,29722354.80974804
2018-03-27,8155.432117,8213.99899999,7729.0,7770.95990024,2864.98356051,22728200.24567048
2018-03-28,7771.05990024,8100.0,7731.0,7950.0,2150.71515518,17036115.3701144
2018-03-29,7950.0,7968.009,6910.3,7084.00000002,5947.42564694,43808610.09110017
2018-03-30,7084.0,7289.29999999,6602.0,6815.00000001,6202.46482192,42622854.40879728
2018-03-31,6850.5,7198.0,6784.1050732,6911.00000001,3164.9946736,22201480.3013988
2018-04-01,6911.00000004,7032.3455,6434.0,6810.0,3609.17193698,24270595.92873171
2018-04-02,6796.50000001,7122.47999999,6754.86695339,7067.99999999,2568.98735825,17963646.15170702
2018-04-03,7050.0,7500.0,7002.0,7400.00000005,3458.07673066,25376971.86670433
2018-04-04,7400.00000005,7450.5,6677.13,6767.07700005,4198.55177224,29531531.60188799
2018-04-05,6803.46103325,6900.0,6568.79,6780.87391003,3724.02496301,25118073.03091797
2018-04-06,6780.87391003,6830.499285,6506.0,6597.39999999,2179.43402946,14426589.22348986
2018-04-07,6600.427,7070.0,6571.00100012,6870.0,3490.16321516,24013995.86323358
2018-04-08,6880.0,7120.48162999,6870.00000004,7004.40400004,1782.96835423,12472716.84577651
2018-04-09,7023.0,7176.9,6622.4,6769.002,3150.60002031,21669333.0682136
2018-04-10,6769.001,6890.0,6654.992225,6840.0,1903.21751174,12890378.81727768
2018-04-11,6840.0,6986.69,6789.0,6973.99999998,2002.73885387,13817002.55536661
2018-04-12,6948.29368937,7995.0,6732.49500001,7914.9999,8415.05580243,63551848.42324961
2018-04-13,7914.9999,8212.0,7750.0,7880.0,4734.11287543,37820322.8099635
2018-04-14,7860.40246199,8179.16688888,7809.871,8004.99,2298.20125434,18400230.48604569
2018-04-15,8004.99,8421.0,8003.56,8359.16,2500.21733135,20647323.91743466
2018-04-16,8359.16,8413.98999998,7881.0,8068.75522425,3213.59475332,25949882.59739404
2018-04-17,8063.0,8180.0,7825.0,7897.8605212,2663.737638,21389927.81056905
2018-04-18,7897.8605212,8240.83512341,7870.00005,8170.0,2312.69876332,18685607.35398261
2018-04-19,8177.99999999,8309.99999993,8073.953,8267.0,2406.57055936,19778153.78993749
2018-04-20,8284.98,8931.48726903,8186.321,8851.0,3601.51350195,30609479.96881567
2018-04-21,8851.0,9005.0,8590.00000002,8926.50216909,3342.38715925,29361138.33529731
2018-04-22,8887.725,9026.00000002,8751.0,8805.00000001,2238.8804081,19932530.36704403
2018-04-23,8805.00000001,8996.0,8774.2369008,8935.0,1410.07944294,12552868.79491702
2018-04-24,8934.99999999,9738.06292343,8897.051,9635.00000001,3563.81006803,33151207.14434016
2018-04-25,9650.87047135,9777.0,8744.0,8870.0,6761.75521998,62047467.51666557
2018-04-26,8865.0,9302.9302,8646.16940001,9284.99999997,3627.66380201,32238814.36565134
2018-04-27,9284.99999997,9377.0,8920.0,8940.0,2857.36055066,26292018.23952147
2018-04-28,8940.0,9446.0,8888.8888,9350.00000003,2343.91708372,21686273.67483528
2018-04-29,9351.00000005,9570.0,9188.0,9400.00000002,1791.02430062,16764165.7126157
2018-04-30,9400.00000002,9456.78,9130.0,9235.0,1551.94148694,14406422.47657222
2018-05-01,9254.0,9254.0,8829.00000001,9082.50414318,2658.4514288,23877038.80955241
2018-05-02,9082.50414318,9284.1129926,8992.0,9231.99999995,1354.37713189,12365979.51021996
2018-05-03,9231.99999995,9824.63586355,9165.0,9750.383,2528.65696779,23922097.88466152
2018-05-04,9754.0,9825.0,9544.0,9711.00000001,1486.028418,14368034.81636135
2018-05-05,9711.00000001,9980.0,9700.0,9851.12,1601.1006668,15767580.91212261
2018-05-06,9851.12,9980.0,9409.0,9619.05000008,1958.29856678,18899140.0466839
2018-05-07,9639.05000008,9670.0,9205.0,9364.0,1971.06395044,18454354.62070851
2018-05-08,9364.0,9469.4,9038.0,9199.99,1757.22598041,16250587.19581364
2018-05-09,9199.99,9380.0,8950.00000001,9326.1,1405.53767229,12862763.53928995
2018-05-10,9326.1,9398.257,8968.60000001,9000.21000004,1874.41505275,17292969.23035259
2018-05-11,9000.21000004,9029.0,8353.0,8390.0,4733.36162207,41244713.45778642
2018-05-12,8435.85599992,8649.33300003,8177.0,8472.80000001,3035.86374834,25415931.38411643
2018-05-13,8472.80000001,8743.0,8323.1,8659.19674219,1437.96026471,12321543.73070752
2018-05-14,8672.4638988,8880.0,8265.0,8617.001,2160.90801247,18500178.33463184
2018-05-15,8677.00000001,8849.99,8389.0,8425.00000004,1823.22508662,15641099.51348884
2018-05-16,8480.74,8496.8,8094.6972,8320.0,2058.83637463,17006133.88069673
2018-05-17,8330.0,8475.0,7957.75176895,8014.89253377,1574.88280214,12923500.88499979
2018-05-18,8020.39560469,8280.0,7917.0,8187.40000018,1541.34016928,12454495.38205054
2018-05-19,8187.40000042,8400.0,8130.0,8224.99999997,1128.67946021,9310102.44591466
2018-05-20,8190.0,8619.99999999,8150.09550001,8496.22440753,1165.03023262,9811506.33481942
2018-05-21,8521.0,8586.0,8317.0,8395.465,1058.08931193,8929827.72231559
2018-05-22,8370.3,8424.0,7960.0,7978.0,1245.64323726,10202673.18347317
2018-05-23,7978.0,8025.0,7444.0000001,7511.2,2990.63180208,23128338.45294753
2018-05-24,7511.2,7750.0,7270.0,7588.0,1968.34450172,14763812.02618994
2018-05-25,7588.0,7654.04379214,7350.1,7471.94649,1176.10015725,8774310.19772149
2018-05-26,7471.94649,7612.64023414,7300.0,7330.0,863.56686681,6449496.81521966
2018-05-27,7337.01099999,7395.53,7224.0,7375.24999976,600.56854984,4385789.14158664
2018-05-28,7375.37,7415.92,7066.0,7083.0,1359.98241805,9822311.67125699
2018-05-29,7083.0,7546.4252179,7050.0,7450.0,1560.94201372,11444544.71998203
2018-05-30,7457.0,7567.99999999,7255.0,7416.99999814,1059.85585977,7868047.54440489
2018-05-31,7416.99999805,7619.54218785,7318.0,7500.0,1079.77393739,8108315.96665973
2018-06-01,7500.0,7619.701,7350.0,7530.0,823.60781493,6163053.89790616
2018-06-02,7534.01,7710.99999989,7450.0,7650.0,746.22731666,5694275.58049101
2018-06-03,7651.56792074,7770.0,7572.66000001,7692.3,625.2311126,4813193.76655425
2018-06-04,7692.30000001,7750.0,7437.24,7508.9673839,1148.92541858,8682128.99165715
2018-06-05,7508.86,7700.0,7331.85,7612.02,1076.5718456,8063590.45664721
2018-06-06,7611.84,7686.00000099,7450.47,7647.875,715.4901462,5447426.5610379
2018-06-07,7648.0,7760.74999999,7620.0,7679.35,545.67066854,4204334.37970683
2018-06-08,7679.35,7719.54,7534.1,7636.0,605.01810227,4603274.71705824
2018-06-09,7635.99599999,7700.0,7455.0,7515.0,307.44982784,2338244.56790073
2018-06-10,7485.00000001,7511.02899997,6628.0,6763.79,2812.47853841,19651001.4923898
2018-06-11,6763.79,6901.66,6610.0,6877.33,1065.65055809,7187449.56850649
2018-06-12,6887.0,6887.0,6439.61600001,6541.72090155,1368.20166679,9127324.7725729
2018-06-13,6547.41,6600.0,6123.0,6294.90000099,2268.30562469,14456485.65721087
2018-06-14,6294.01922328,6718.999999,6250.001,6626.0,1768.11192764,11488655.77543925
2018-06-15,6630.0,6660.0,6327.71823916,6391.31,844.83869099,5511272.54926377
2018-06-16,6380.0,6537.77,6286.797,6490.0,654.55784603,4207994.19459554
2018-06-17,6490.0,6570.80789282,6414.411,6417.0,526.67310259,3415138.25240763
2018-06-18,6417.00000001,6792.39759337,6376.6,6693.0,1043.7826786,6844912.57617429
2018-06-19,6693.0,6840.0,6639.642,6732.85000002,845.98773705,5685972.00207418
2018-06-20,6734.695,6804.15752323,6540.0,6765.151,1652.70306732,10973456.3747055
2018-06-21,6765.39,6798.77,6675.00000003,6701.0,643.2243084,4330475.64638447
2018-06-22,6706.91,6729.99999464,5905.00000001,6049.0,2534.50412431,15914703.90877389
2018-06-23,6050.0,6240.0,6010.0,6174.98293995,882.66894329,5394996.27478846
2018-06-24,6174.98293999,6284.25364556,5737.0,6152.00000001,2106.74484539,12576610.21857096
2018-06-25,6152.0,6350.0,6055.77725089,6233.96999895,1283.34180646,7945925.81152704
2018-06-26,6233.96999895,6277.41899999,6013.468,6055.00000001,1118.90762449,6923740.87554308
2018-06-27,6055.0,6182.60213086,5975.0,6129.7,783.75220068,4772351.246776
2018-06-28,6129.7,6174.461999,5820.0,5867.13,1006.48366551,6083326.56290266
2018-06-29,5867.13,6288.0,5800.0,6200.0,1314.82008573,7825801.50822808
2018-06-30,6200.0,6515.0,6172.69000032,6403.18307431,1204.7339147,7675097.04628397
2018-07-01,6413.26,6436.9,6238.51,6371.3,717.09081397,4542968.89019037
2018-07-02,6369.3,6671.69574877,6265.0,6601.26,1850.09285753,12097944.4671954
2018-07-03,6601.26,6674.81,6450.00000001,6524.62064473,1327.19008,8737123.84296112
2018-07-04,6527.33579988,6800.00000099,6400.0,6600.0,1288.82575864,8495350.38201317
2018-07-05,6598.33,6716.9989984,6450.0,6525.67,1071.81022868,7051726.95024787
2018-07-06,6525.67,6650.0,6448.0,6624.0,782.9676975,5125690.46131425
2018-07-07,6624.0,6830.24999999,6510.0,6776.8888,434.80834812,2888006.2547068
2018-07-08,6775.53342153,6800.0,6680.0,6706.6581,726.12080398,4898447.75534144
2018-07-09,6700.00000005,6800.0,6609.5833094,6678.13,726.35657093,4873982.10508035
2018-07-10,6678.13,6693.81157423,6277.0,6301.0,1582.00949846,10190028.10402337
2018-07-11,6322.87999985,6419.79999999,6238.88,6368.99,758.99265024,4815345.26019342
2018-07-12,6368.99,6381.82055259,6071.49800301,6240.0,1037.23925963,6430549.83443047
2018-07-13,6237.28533853,6328.92,6101.0,6210.0,551.45198105,3441484.60640297
2018-07-14,6210.0,6314.28,6157.97557088,6268.89,316.96693201,1975630.16417209
2018-07-15,6268.89,6399.0,6216.22,6360.0,618.90651653,3920226.20496588
2018-07-16,6360.0,6735.75,6330.0,6718.01,1338.30067915,8776622.05749361
2018-07-17,6718.01,7447.89999999,6646.13000001,7304.79999978,2529.94606366,18057718.03560118
2018-07-18,7306.64999999,7593.15425883,7215.0,7360.0,1944.84339776,14401888.72972147
2018-07-19,7360.0,7544.0,7261.7,7475.0,1295.97810188,9586989.86965414
2018-07-20,7478.0,7678.13,7282.0,7322.19,1524.45803992,11328690.99627481
2018-07-21,7324.99,7461.0049194,7189.0,7417.0,721.13696705,5287734.6205805
2018-07-22,7416.79999999,7579.59694946,7343.62,7400.0,756.8585394,5656384.78827692
2018-07-23,7395.97162043,7800.0,7378.52046855,7722.0,1514.56663964,11653423.12742001
2018-07-24,7722.0,8490.0,7685.0000077,8409.0,2156.01072762,17500629.65500757
2018-07-25,8409.0,8497.99999999,8034.88201152,8170.0,1711.07289753,14110734.50778438
2018-07-26,8190.22016598,8328.0,7831.0,7933.0,1522.41557442,12346571.80779187
2018-07-27,7954.79999999,8286.99999999,7811.0,8189.0,1274.24669941,10220244.36576348
2018-07-28,8189.0,8241.19999999,8073.0,8230.0,568.18663185,4648871.87951073
2018-07-29,8230.0,8286.22075,8125.0,8220.0,534.13814514,4379226.3400418
2018-07-30,8214.8564651,8279.99999999,7866.60000001,8171.83944011,1355.89561166,10935602.34155447
2018-07-31,8195.97875705,8199.36,7650.0,7725.8036916,1748.00259673,13737596.05098329
2018-08-01,7736.9055,7769.86636538,7425.00000001,7599.0,1244.51300152,9411855.15261681
2018-08-02,7607.5128,7700.0,7459.6,7546.1403,923.12054606,7000817.75007267
2018-08-03,7550.57539999,7557.33,7289.0,7404.7735,1298.46289055,9602067.95469517
2018-08-04,7404.7735,7490.0,6934.0,6986.50000005,1178.90470681,8404222.40151959
2018-08-05,7014.0,7095.0,6886.0,7040.0,750.93194742,5252728.88740024
2018-08-06,7026.3,7160.96721769,6851.0,6917.44500001,751.33308455,5248130.15999101
2018-08-07,6922.5193,7156.99999999,6650.0,6735.01803782,1285.9869683,8876585.38559066
2018-08-08,6711.0,6728.86434243,6130.0,6285.0,2228.40271527,14288799.61276468
2018-08-09,6282.24,6633.99999999,6166.67593375,6541.29999993,1361.44907058,8759167.25384592
2018-08-10,6541.29999993,6573.59999999,6025.0,6150.0,1566.61942999,9848062.96583563
2018-08-11,6164.44938899,6486.53514767,5999.99999,6203.70000001,1363.71056861,8490616.63043723
2018-08-12,6203.70000003,6453.99999999,6158.72,6313.68,631.3079224,3978657.68305838
2018-08-13,6310.0,6532.85009867,6147.9,6249.00000002,1046.21725397,6625090.2527706
2018-08-14,6258.72,6267.07,5878.88900001,6193.41,2258.15096276,13641269.75083504
2018-08-15,6199.988,6611.51309999,6160.0,6252.07126447,1892.99763805,12128905.82025833
2018-08-16,6279.99999999,6476.80999999,6207.0,6305.3884,800.82393758,5082027.81714815
2018-08-17,6305.3884,6598.63,6290.0,6598.63,1080.32581472,6988628.72831112
2018-08-18,6589.0,6630.17077712,6290.62876156,6377.9905,972.92471867,6267472.71459123
2018-08-19,6377.9905,6543.67441902,6300.0006,6485.6,455.76494262,2926622.5853635
2018-08-20,6485.6,6515.0,6231.0,6262.01,650.9938741,4143276.57854758
2018-08-21,6265.0,6486.36065906,6247.0,6476.06,564.0273433,3604932.43300423
2018-08-22,6477.43,6871.5,6254.00000001,6336.49227807,2031.18992834,13419794.68334015
2018-08-23,6370.59275518,6563.69832165,6336.49227807,6522.8,605.6974767,3898789.75306618
2018-08-24,6522.8,6725.0,6453.0,6680.73,554.19445925,3645855.00830876
2018-08-25,6680.73,6790.0,6650.56698751,6742.36499995,692.03147584,4641960.66510555
2018-08-26,6742.36499995,6779.99999999,6555.0,6710.71,459.31482296,3058228.67323059
2018-08-27,6713.42,6941.34363186,6650.0,6900.0,702.31306838,4736339.61539927
2018-08-28,6903.45,7134.6375,6860.04844515,7078.0,1124.84054137,7886400.19646256
2018-08-29,7078.0,7124.0,6900.0,7030.0,887.08395143,6231495.6118691
2018-08-30,7030.0,7050.0,6787.0,6989.97,902.36937687,6241066.18533262
2018-08-31,6989.97,7080.0,6880.52,7027.0,731.6421281,5110975.85761379
2018-09-01,7027.0,7271.38394668,7015.54000259,7190.0,1030.19275631,7345599.80068488
2018-09-02,7187.5,7343.32721421,7116.49789793,7286.76,880.41584365,6385497.24615056
2018-09-03,7298.9969,7331.0,7180.00000001,7260.0,672.06796132,4872490.45784107
2018-09-04,7260.0,7416.18774732,7226.0,7379.85999999,628.6016968,4618853.98551842
2018-09-05,7365.00000001,7412.99999999,6689.19100007,6689.19100007,1774.05303989,12435329.27174412
2018-09-06,6703.0,6741.35859656,6300.0,6515.55,1914.88633912,12337656.9475878
2018-09-07,6515.55,6549.79119981,6300.0,6387.24862368,676.14369842,4354226.68022551
2018-09-08,6387.24862368,6485.0,6124.78368383,6186.57,706.98246837,4440648.27809071
2018-09-09,6186.57,6458.93949999,6144.0,6237.5,495.12114686,3124913.91692328
2018-09-10,6237.5,6365.9,6201.0,6323.0,496.20035804,3123613.49664979
2018-09-11,6323.0,6410.0,6150.52564836,6280.82778415,718.74663376,4522664.04547328
2018-09-12,6305.80420726,6350.20872347,6200.0,6349.99999999,491.17918522,3080926.69661097
2018-09-13,6325.0,6530.1,6325.0,6475.0,966.05038931,6235310.91079833
2018-09-14,6475.00000003,6590.0,6389.51,6490.699999,537.88537485,3492656.04663401
2018-09-15,6490.699999,6573.0,6456.48857172,6505.64580354,278.83953993,1817812.05386926
2018-09-16,6512.0,6535.44671933,6360.0,6505.0,242.29072321,1568110.01885737
2018-09-17,6500.0,6544.0,6211.0,6249.80000002,710.60938463,4512325.73116206
2018-09-18,6249.80000002,6399.99999999,6210.0,6323.0000011,537.45653707,3388166.93477381
2018-09-19,6323.00000102,6533.96007964,6131.0,6393.92,617.26864415,3901144.33269463
2018-09-20,6393.92,6550.0,6330.27925814,6491.34560349,506.72838878,3257576.70825954
2018-09-21,6502.07,6780.774,6481.299,6766.999,1320.09589376,8811478.17938046
2018-09-22,6756.0,6831.57,6617.0,6728.34,621.1104689,4173465.93013234
2018-09-23,6728.34,6799.0,6652.71500739,6695.89379369,391.92985902,2636534.74804636
2018-09-24,6694.60003712,6734.0,6550.0,6583.00000002,594.4334794,3939312.2968916
2018-09-25,6597.99999999,6597.99999999,6338.89296563,6442.0,899.79643403,5784307.62138874
2018-09-26,6442.0,6565.39999993,6385.01215881,6474.0,625.88396692,4058971.40720599
2018-09-27,6464.93181509,6740.0,6440.57052123,6666.59000011,838.52682174,5500709.70922568
2018-09-28,6680.0,6799.0,6535.00000003,6640.0,891.08576685,5946596.13002968
2018-09-29,6654.99999922,6654.99999922,6473.23557431,6580.60000002,385.35485122,2524894.44976378
2018-09-30,6619.99999993,6619.99999993,6550.00000001,6572.0,7.48219973,49170.41649939
2018-10-01,6631.21249999,6668.0,6516.01829039,6626.99999988,374.48813737,2472035.47632498
2018-10-02,6626.99999998,6641.99999999,6473.23557431,6540.34,464.49537012,3052394.42107271
2018-10-03,6548.99999999,6565.99999863,6440.0,6515.0,498.77702735,3236397.72999432
2018-10-04,6530.04999972,6648.99999998,6495.00000034,6609.99999992,305.63898944,2016293.55012689
2018-10-05,6609.99999989,6692.4495,6553.344,6635.0,281.64252995,1863948.15884048
2018-10-06,6635.0,6652.0,6557.8800001,6613.054965,175.88278817,1161692.36435569
2018-10-07,6613.054965,6640.088,6530.0,6590.60000001,217.4366743,1430343.95226383
2018-10-08,6627.0,6762.69163291,6570.0,6662.25,363.07251811,2414183.87766612
2018-10-09,6689.99999995,6689.99999995,6600.0,6673.32,186.75454852,1241305.26724927
2018-10-10,6645.0,6681.69003805,6529.0,6634.90999984,366.24688344,2417987.24166016
2018-10-11,6621.0,6621.00000002,6205.01,6245.63000006,1484.92095522,9401046.6707706
2018-10-12,6277.77984523,6359.99999999,6208.02310199,6290.0,434.50316136,2736327.64825738
2018-10-13,6295.0,6339.31019993,6285.2866,6327.0,200.29048402,1266176.40737573
2018-10-14,6308.8485,6404.432,6303.00000004,6316.83117001,656.92609681,4185058.77984091
2018-10-15,6336.99999999,7607.26976661,6300.0,6750.0,3683.21207669,25626842.91128846
2018-10-16,6750.00000001,6892.99999999,6677.124315,6761.0,475.96499527,3217862.23154248
2018-10-17,6761.0,6797.99999999,6679.0,6725.0,208.9208734,1409320.98136364
2018-10-18,6725.0,6785.0,6577.0,6616.02,530.60143176,3550995.29412316
2018-10-19,6616.02,6649.0,6521.0,6530.74,282.24878323,1859333.11304146
2018-10-20,6530.739215,6623.97874921,6509.85690002,6585.0,123.61176844,812647.62796975
2018-10-21,6599.99999999,6665.0,6580.00000001,6599.99,124.54120627,824769.312511
2018-10-22,6593.35461949,6644.77144028,6554.39124458,6581.0,243.68530396,1604930.5658111
2018-10-23,6581.0,6605.31600017,6522.0,6560.0,208.16822162,1367452.5185037
2018-10-24,6560.0,6633.55600072,6542.00000001,6552.61,320.04989433,2115293.83880727
2018-10-25,6574.99999998,6594.9999999,6506.80224898,6540.0,180.94549766,1184856.6305748
2018-10-26,6540.00000001,6600.0,6516.40012944,6526.0,172.34352532,1128730.43706874
2018-10-27,6526.0,6566.99999999,6463.41517997,6509.49,146.05172251,950933.00465908
2018-10-28,6507.49,6530.0,6466.0,6487.1,78.06078281,507274.15336368
2018-10-29,6489.00000001,6519.99999999,6317.0,6350.50999796,397.23635856,2543759.68037604
2018-10-30,6350.50999796,6396.87525004,6310.0,6337.0,273.05994818,1735570.19260471
2018-10-31,6328.0,6418.00007777,6254.99999753,6372.99999983,322.70376389,2042389.40239888
2018-11-01,6355.0,6440.5,6353.00000001,6410.0,196.13002501,1251760.74010078
2018-11-02,6410.0,6459.71034538,6390.1,6440.00000001,134.7020159,866421.11051461
2018-11-03,6440.00000001,6446.99999996,6320.09,6393.9,99.32751456,633872.25269935
2018-11-04,6393.9,6515.08651997,6347.73000002,6480.0,151.97488323,980128.85628761
2018-11-05,6480.0,6497.99999998,6438.0,6470.78,122.78892988,795128.80418082
2018-11-06,6478.99999999,6529.9875,6450.0,6515.0,385.51058014,2505013.06010726
2018-11-07,6515.0,6615.0,6512.0,6579.5252442,315.66862879,2075167.11971791
2018-11-08,6579.5252442,6589.76483141,6471.8382,6481.89910541,178.7857352,1166036.84613989
2018-11-09,6481.89910541,6515.0,6394.60224852,6419.58870806,252.27218994,1626863.49987381
2018-11-10,6418.985,6477.83718011,6418.985,6445.06200183,130.42520956,840879.36655935
2018-11-11,6439.65390407,6462.25999692,6356.0,6460.0,161.59441931,1037268.78302272
2018-11-12,6460.0,6486.0,6424.19662984,6449.76582203,113.68375843,734045.2897325
2018-11-13,6449.76582203,6503.66665337,6386.24610573,6468.63999999,354.7194463,2289610.94989137
2018-11-14,6464.04,6481.53994525,5673.80004378,5913.9225,2023.23752139,12200399.04199527
2018-11-15,5920.0,5935.84407821,5414.18204786,5730.98842207,1345.8344309,7610951.66971309
2018-11-16,5739.1,5774.82345448,5530.0,5661.24414782,467.80244146,2641771.27090796
2018-11-17,5644.84855974,5653.43395199,5570.0,5626.91,291.23619008,1633341.22031619
2018-11-18,5626.91,5749.01586865,5601.61742212,5659.27601835,231.15206013,1309592.45788389
2018-11-19,5661.93958971,5661.93958971,4865.0,4926.97,3398.33058224,17571547.01128009
2018-11-20,4925.0,5057.24074309,4300.0,4568.24866664,4233.2130656,19793093.92252739
2018-11-21,4581.44604947,4779.0,4405.00000001,4661.20117357,893.03018728,4114394.3894878
2018-11-22,4663.93895827,4720.0,4333.00000001,4355.0,684.99373057,3125547.83875544
2018-11-23,4356.81941463,4494.13350199,4220.56766555,4417.0,1086.73692331,4735221.72783517
2018-11-24,4425.15768701,4526.48404134,3830.0,3938.5748,1296.30720305,5344681.66185666
2018-11-25,3937.0,4234.79999999,3655.78837814,4093.09700628,2207.57052408,8614953.3326221
2018-11-26,4093.09700628,4202.0,3690.0,3868.64995918,1752.33595622,6911700.74475992
2018-11-27,3854.34731954,3941.50197834,3690.0,3887.11091954,1042.3374426,3973073.59154443
2018-11-28,3879.91639371,4389.0,3852.77265251,4259.51243135,2450.44575138,10203938.15419342
2018-11-29,4268.29131838,4448.2,4125.36263397,4298.13933128,1915.75937904,8224796.43553786
2018-11-30,4298.6,4336.0,3946.77808,4044.72536422,1506.84672707,6189304.33934094
2018-12-01,4046.66849268,4300.0,3964.0,4192.72305447,1009.88119474,4212632.8432335
2018-12-02,4192.72305447,4308.88751072,4107.54423734,4167.67602006,858.10451905,3587220.37199121
2018-12-03,4169.19531058,4183.31011464,3820.32333089,3884.26954124,1373.85215307,5464834.56860072
2018-12-04,3885.0,4087.88248497,3794.0,3951.80000001,935.50070636,3692051.92453003
2018-12-05,3951.80000001,3972.00417351,3750.0,3759.26270105,859.14717568,3305053.49578651
2018-12-06,3765.62424055,3889.46396583,3500.0,3502.07188787,2042.00164922,7599436.45948752
2018-12-07,3502.07188787,3545.26701613,3226.2,3401.07856828,2854.31752211,9667076.31885467
2018-12-08,3399.08078504,3494.42553659,3276.20996,3409.40591983,968.87469494,3287569.00866481
2018-12-09,3409.40591983,3649.60568387,3387.55460857,3545.02325968,1029.12682356,3621749.61008224
2018-12-10,3545.02325968,3603.49177472,3379.36829378,3447.99957225,801.63944272,2782195.25064996
2018-12-11,3433.6006234,3458.77972094,3319.64,3377.4549163,1022.58158552,3465044.25915501
2018-12-12,3377.36408004,3497.34938206,3349.44388381,3450.0,863.50333388,2961101.30248718
2018-12-13,3450.0,3454.55953383,3258.96226935,3300.0,1010.56372253,3396713.06017414
2018-12-14,3296.28184314,3339.70151111,3171.01192469,3219.91857787,1316.7704377,4278079.34489701
2018-12-15,3219.75763181,3268.22930802,3159.0,3213.96942248,570.44213331,1824929.32803917
2018-12-16,3210.44493493,3293.1149533,3206.72235604,3226.009615,361.09502695,1174736.47427158
2018-12-17,3223.03135086,3585.0,3217.91832964,3508.86875985,1832.60512328,6307871.35519036
2018-12-18,3510.55781021,3671.28851389,3437.90290354,3654.29578358,991.73703461,3510476.30969274
2018-12-19,3652.0,3910.0,3625.84833256,3663.46371778,2374.03894219,8871529.13571363
2018-12-20,3664.154807,4123.0,3640.0,4051.9862103,2223.19374509,8815082.45434314
2018-12-21,4048.0,4139.0,3767.63116938,3839.41565867,1865.84879257,7388360.65678067
2018-12-22,3841.34712107,3975.0,3786.14126868,3949.36042837,725.38636576,2796412.14934349
2018-12-23,3959.87050013,4022.0,3880.0,3928.05464784,535.76827769,2124491.6133389
2018-12-24,3933.82210875,4195.48490549,3933.82210875,4012.75418778,1576.46656567,6445386.66110173
2018-12-25,4012.75418778,4016.87790671,3647.0,3737.52652149,1404.51410007,5283629.83209849
